time,open,high,low,close,WMA 14,动态止损价,最大固定止损线,Volume,Histogram,MACD,Signal line,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-09-19T10:00:00+08:00,24716.5,24736.75,24682,24707,24653.785714285714,23414.135714285716,19710.649999999998,45630,-3.7797270003619303,141.05803210498198,144.8377591053439,73.09412729852238,72.98415793958706,,,,
2025-09-19T14:00:00+08:00,24705.75,24730,24655,24707,24667.209523809524,23414.135714285716,19710.649999999998,66141,-6.878716420257717,136.23936358002175,143.11808000027946,73.09412729852238,72.83334113475051,,,,
2025-09-19T18:00:00+08:00,24707.25,24816,24700.5,24790.5,24690.088095238094,23414.135714285716,19710.649999999998,249367,-4.436514557708193,137.57243680314423,142.00895136085242,78.152761641205,73.1768268061227,,,,
2025-09-19T22:00:00+08:00,24790.75,24834.5,24708,24816.5,24713.840476190475,23414.135714285716,19710.649999999998,499933,-2.3086295626429205,139.12316440754876,141.43179397019168,79.46427204706325,73.68653700908249,,,,
2025-09-20T02:00:00+08:00,24816.5,24888,24804.5,24861.25,24740.657142857144,23414.135714285716,19710.649999999998,204033,0.7125434919512941,142.32247333513078,141.6099298431795,81.54449282901209,74.72317090962994,,,,
2025-09-22T06:00:00+08:00,24851.5,24876,24826.75,24844.5,24761.588095238094,23414.135714285716,19710.649999999998,59418,0.20882695708172605,141.87096353953166,141.66213658244993,78.30555771313202,75.77393951439936,,,,
2025-09-22T10:00:00+08:00,24844.5,24864.75,24840,24840.75,24778.307142857142,23414.135714285716,19710.649999999998,26877,-1.64866276014331,139.6013081322708,141.2499708924141,77.55322063292083,76.50679007820021,,,,
2025-09-22T14:00:00+08:00,24841,24847,24748.5,24784.75,24784.32619047619,23414.135714285716,19710.649999999998,81635,-7.58801389934294,131.76495351823542,139.35296741757836,67.0574938106171,76.06980533599828,,,,
2025-09-22T18:00:00+08:00,24784.25,24880.5,24766.25,24872.25,24800.188095238096,23414.135714285716,19710.649999999998,211068,-6.599316721599791,131.1038215155786,137.7031382371784,73.23240389677018,75.98988862838767,,,,
2025-09-22T22:00:00+08:00,24872.5,25001,24854.75,24989,24829.164285714287,23414.135714285716,19710.649999999998,477402,0.561625627181229,138.40517027115493,137.8435446439737,78.97021484576233,75.98034084900732,,,,
2025-09-23T02:00:00+08:00,24988.5,25027.25,24980.25,24996.5,24856.55,23414.135714285716,19710.649999999998,194374,4.242463411599431,143.14662390847298,138.90416049687354,79.281450361602,76.2053471386549,,,,
2025-09-23T06:00:00+08:00,24999.75,25008.75,24974.5,24995,24880.885714285716,23414.135714285716,19710.649999999998,42835,4.965055070313838,145.11047933476584,140.145424264452,79.0262716951479,76.2890068720661,,,,
2025-09-23T10:00:00+08:00,24995,25015,24977.5,24997,24903.009523809524,23414.135714285716,19710.649999999998,28822,4.007641377939024,145.1549759868758,141.14733460893677,79.12400604694344,76.61461819389756,,,,
2025-09-23T14:00:00+08:00,24997,25026.25,24980,25013,24924.569047619047,23414.135714285716,19710.649999999998,52330,2.931735154506299,144.81200355206965,141.88026839756336,79.93980888756926,76.988586357485,,,,
2025-09-23T18:00:00+08:00,25013.75,25016.5,24932.5,24940.25,24933.60238095238,23414.135714285716,19710.649999999998,210000,-3.8325387909926008,137.08959490882262,140.92213369981522,66.96033110960889,76.5504580582769,,,,
2025-09-23T22:00:00+08:00,24940.5,24975,24779.25,24835,24926.380952380954,23414.135714285716,19710.649999999998,642849,-15.872915947957466,121.08098876486838,136.95390471282585,53.301558149522656,75.13670311906264,,,,
2025-09-24T02:00:00+08:00,24835.25,24856.25,24784,24834.25,24917.840476190475,23414.135714285716,19710.649999999998,281762,-23.883952461263362,107.09896413624665,130.98291659751,53.21717152767471,73.35558953952476,,,,
2025-09-24T06:00:00+08:00,24839.75,24863,24810.75,24822.75,24907.35,23414.135714285716,19710.649999999998,43334,-29.581128075943184,94.00650650258103,123.58763457852422,51.84420775822709,71.3827278046079,,,,
2025-09-24T10:00:00+08:00,24823.25,24861.25,24817.5,24861,24901.9,23414.135714285716,19710.649999999998,23510,-30.287014996981185,85.72886583229774,116.01588082927893,55.96627328678906,69.55571212302053,,,,
2025-09-24T14:00:00+08:00,24861.25,24910.75,24846.25,24905.5,24902.385714285716,23414.135714285716,19710.649999999998,63855,-27.359564470874403,81.81642524068593,109.17598971156033,60.281255446244636,68.26826196110001,,,,
2025-09-24T18:00:00+08:00,24906,24913.25,24785,24820.5,24890.957142857143,23414.135714285716,19710.649999999998,234685,-30.510299698992114,71.03811508782019,101.5484147868123,50.059459765190695,66.30442189911928,,,,
2025-09-24T22:00:00+08:00,24821.25,24841,24628,24709.75,24864.954761904763,23414.135714285716,19710.649999999998,687673,-38.879322955524856,52.94926109240623,91.82858404793109,40.33725763127867,64.39583360059511,,,,
2025-09-25T02:00:00+08:00,24709.5,24754.75,24682,24747.75,24844.733333333334,23414.135714285716,19710.649999999998,209607,-40.498858690589216,41.20501068469457,81.70386937528379,44.38053658430862,62.33498593541929,,,,
2025-09-25T06:00:00+08:00,24747,24792.5,24739.25,24783.5,24830.464285714286,23414.135714285716,19710.649999999998,37958,-37.854332319676146,34.38595397568861,72.24028629536475,47.9974346737494,60.12264449456122,,,,
2025-09-25T10:00:00+08:00,24784,24791,24737.75,24753,24814.085714285713,23414.135714285716,19710.649999999998,28957,-36.817447418999485,26.2184770216154,63.035924440614885,45.25826025564229,57.69241662984981,,,,
2025-09-25T14:00:00+08:00,24752.75,24762.25,24688.5,24706.25,24793.792857142857,23414.135714285716,19710.649999999998,78071,-37.79567889350395,15.791325823734951,53.5870047172389,41.31562729252771,54.998799172519796,,,,
2025-09-25T18:00:00+08:00,24706.25,24714.5,24422,24452.75,24742.45,23414.135714285716,19710.649999999998,429257,-53.09382375916141,-12.780274981712864,40.313548777448545,27.26535888142267,51.29461008926832,,,,
2025-09-25T22:00:00+08:00,24452.5,24697,24444.5,24517.25,24704.890476190478,23414.135714285716,19710.649999999998,835799,-56.15043022458531,-29.874489003283088,26.27594122130222,33.5388387281336,47.98025507788005,,,,
2025-09-26T02:00:00+08:00,24517.5,24648.75,24453.5,24635.25,24687.785714285714,23414.135714285716,19710.649999999998,386957,-47.83182201424243,-33.51383629650081,14.317985717741612,43.299225958386074,46.29017613850699,,,,
2025-09-26T06:00:00+08:00,24640,24665.75,24593.25,24597.75,24668.585714285713,23414.135714285716,19710.649999999998,62861,-42.6341531337818,-38.97470569948564,3.65944743429616,41.20149439739877,45.42588587049814,,,,
2025-09-26T10:00:00+08:00,24597.75,24623.25,24575.25,24615.75,24654.045238095237,23414.135714285716,19710.649999999998,47111,-36.02604675323213,-41.373111007244006,-5.347064254011874,42.65623572310615,44.67153331302897,,,,
2025-09-26T14:00:00+08:00,24615.75,24671.5,24568.25,24616.25,24641.652380952382,23414.135714285716,19710.649999999998,95546,-29.91501179712398,-42.74082900041685,-12.82581720329287,42.699195920116196,44.01831818173533,,,,
2025-09-26T18:00:00+08:00,24616.5,24747.25,24584,24706.5,24643.259523809524,,,351410,-18.6400644396854,-36.12589775289962,-17.48583331321422,50.065454121917206,43.596831098530195,,,,
2025-09-26T22:00:00+08:00,24706.25,24733.25,24520,24692,24644.404761904763,,,804303,-11.361944009689633,-31.68826332532626,-20.326319315636628,48.96224735391628,42.78833052050675,,,,
2025-09-27T02:00:00+08:00,24692,24746.5,24671.5,24727.5,24652.316666666666,,,201131,-3.7537090063048666,-25.018455573517713,-21.264746567212846,51.799013874708244,42.91258438547228,,,,
2025-09-29T06:00:00+08:00,24727.25,24807,24723.75,24793.25,24669.880952380954,,,69803,5.601638958012558,-14.26269786969715,-19.864336827709707,56.66556362356012,44.07889195634954,,,,
2025-09-29T10:00:00+08:00,24792.75,24837.75,24786,24825.75,24690.983333333334,,,35684,13.426916089553448,-3.080691715767898,-16.507607805321346,58.90300407709838,45.11621106297737,,,,
2025-09-29T14:00:00+08:00,24826,24899,24812.5,24871.5,24717.442857142858,,,76026,20.697941895446768,9.364819563987112,-11.333122331459654,61.92216897944919,46.110834941955936,,,,
2025-09-29T18:00:00+08:00,24872,24955,24845.75,24941.25,24752.364285714284,,,254513,28.72486365579224,24.57295723828065,-4.151906417511592,66.06813860187778,47.59725482382987,,,,
2025-09-29T22:00:00+08:00,24941.75,24975,24800,24845.25,24772.692857142858,,,613226,26.16153430122052,28.55001145901406,2.388477157793538,56.784847681735066,48.702199137344685,,,,
2025-09-30T02:00:00+08:00,24845,24869.25,24780.5,24811.5,24787.19761904762,,,226340,21.007836819589016,28.64827318227981,7.640436362690792,53.88123594269216,50.603333213149654,,,,
2025-09-30T06:00:00+08:00,24812,24842,24805.5,24819.75,24799.385714285716,,,46341,17.133172888532066,29.056902473355876,11.92372958482381,54.50163425562742,52.10067575082779,,,,
2025-09-30T10:00:00+08:00,24820,24856.75,24815.25,24836,24810.859523809522,,,35711,14.734790037669535,30.34221713191073,15.607427094241194,55.77984134558979,52.992148278485196,,,,
2025-09-30T14:00:00+08:00,24836.5,24856,24754.25,24795,24814.954761904763,,,101492,9.70029393913837,27.732794518164155,18.032500579025786,51.77620441057136,53.747484707997515,,,,
2025-09-30T18:00:00+08:00,24794.5,24845,24722.5,24788.25,24816.27142857143,,,283263,5.441095785263819,24.833870310605562,19.392774525341743,51.11725299309547,54.35184308442533,,,,
2025-09-30T22:00:00+08:00,24788,24864,24731.25,24769,24813.378571428573,,,690195,1.0809914126647016,20.74401379117262,19.663022378507918,49.17035993895954,54.81406908577129,,,,
2025-10-01T02:00:00+08:00,24768.5,24913.75,24762,24838.5,24818.29761904762,,,307253,2.5475587187151874,22.8474707769019,20.299912058186713,55.80065762799981,55.223726479062904,,,,
2025-10-01T06:00:00+08:00,24844.5,24877,24783.5,24804,24817.359523809522,,,76444,0.9464476313103489,21.48297159732465,20.5365239660143,52.1190671437849,55.449213606910654,,,,
2025-10-01T10:00:00+08:00,24804,24805.5,24758,24761,24809.621428571427,,,45056,-3.0380992414438666,16.73889991420947,19.776999155653336,47.828444325172136,55.165601496229506,,,,
2025-10-01T14:00:00+08:00,24762,24769.75,24633.75,24746,24799.564285714285,,,141703,-6.513841928798485,11.63469674465523,18.148538673453714,46.37558206643494,54.430602813577714,,,,
2025-10-01T18:00:00+08:00,24746,24841.5,24721,24782.75,24794.85714285714,,,328560,-6.171061368921642,10.434711962301662,16.605773331223304,50.402327105162705,53.82341160129659,,,,
2025-10-01T22:00:00+08:00,24777.75,24990,24755,24983.25,24817.292857142857,,,516994,7.011334009145049,25.369940842654614,18.358606833509565,65.72207600512368,54.094833531701916,,,,
2025-10-02T02:00:00+08:00,24983,25037,24977.5,25009,24842.097619047618,,,234409,16.38219126139324,38.83634591025111,22.454154648857873,67.14393745896483,54.17167630720814,,,,
2025-10-02T06:00:00+08:00,25009.5,25076.75,25001,25073.25,24874.82380952381,,,56620,25.292456165689686,54.06972485596998,28.777268690280295,70.4773051831992,55.149708985884146,,,,
2025-10-02T10:00:00+08:00,25073.25,25076.5,25043.25,25069,24904.811904761904,,,36201,29.017783304401817,65.04949782078256,36.031714516380745,69.96508880836376,56.2985556191464,,,,
2025-10-02T14:00:00+08:00,25068.75,25116.25,25053.75,25095.75,24935.914285714287,,,76717,31.210214276659883,75.0444823622056,43.834268085545716,71.39268281758117,57.50505908785738,,,,
2025-10-02T18:00:00+08:00,25095,25180,25014.25,25063.5,24960.088095238094,,,300801,28.490548217779768,79.44745335777043,50.95690513999066,67.19226821139418,58.32023243541484,,,,
2025-10-02T22:00:00+08:00,25063.5,25107.5,24993.75,25085.75,24985.061904761904,,,633703,26.247771247384406,83.76661919922117,57.51884795183676,68.58345589703497,59.52075039873366,,,,
2025-10-03T02:00:00+08:00,25085.75,25126.75,25076.25,25105.5,25009.9,,,175259,24.202101053978346,87.77147426930969,63.569373215331346,69.8225867611466,60.85684566788018,,,,
2025-10-03T06:00:00+08:00,25105,25161.75,25073,25160.75,25039.083333333332,,,49859,24.597576563292364,94.31634391944681,69.71876735615444,73.06474094753597,62.56358716849278,,,,
2025-10-03T10:00:00+08:00,25161,25192.25,25146,25171,25065.902380952382,,,31603,23.57452570216728,99.18692448386355,75.61239878169627,73.63794733581628,63.83767929047967,,,,
2025-10-03T14:00:00+08:00,25171,25194,25155.75,25192.5,25092.42142857143,,,46786,22.380217615361545,103.5876708008982,81.20745318553665,74.86206353395801,65.4621790326349,,,,
2025-10-03T18:00:00+08:00,25192.5,25197,25100,25106.75,25103.807142857142,,,254766,14.245722933270216,99.01460685212442,84.7688839188542,62.27941235119079,66.49439103449336,,,,
2025-10-03T22:00:00+08:00,25106.75,25156,24923,24973.75,25094.166666666668,,,713155,-0.8601760996987053,83.69366379423082,84.55383989392952,48.48943482272891,66.6453805170858,,,,
2025-10-04T02:00:00+08:00,24973.25,25044.75,24926,24981.5,25083.390476190478,,,291956,-10.559443434966482,71.35453560022142,81.91397903518791,49.20439818121263,66.55981416537507,,,,
2025-10-06T06:00:00+08:00,24994,25087.25,24994,25076.5,25083.388095238097,,,68716,-10.769328869349991,68.45231794850042,79.22164681785041,57.15651457600068,65.94798834900915,,,,
2025-10-06T10:00:00+08:00,25076,25109.25,25068,25088,25084.030952380952,,,36911,-10.324680476715784,66.31579622195568,76.64047669867146,58.02430980838859,65.29658637396798,,,,
2025-10-06T14:00:00+08:00,25088.75,25139.75,25045,25134.25,25090.088095238094,,,75182,-7.251896312286306,67.57560630831358,74.82750262059989,61.45008128851506,64.65178466720484,,,,
2025-10-06T18:00:00+08:00,25134.5,25241.5,25117,25155.5,25098.39761904762,,,304949,-4.271841041817012,69.48770131832862,73.75954236014563,62.965064749127905,64.151782948688,,,,
2025-10-06T22:00:00+08:00,25155.75,25232,25110.25,25227.5,25115.483333333334,,,440783,1.7423569613743553,75.93748856186357,74.19513160048922,67.66242621287716,63.88533604835199,,,,
2025-10-07T02:00:00+08:00,25227.75,25253,25174.25,25184,25125.514285714286,,,199161,1.9681112961083755,76.65527072062469,74.68715942451631,62.44245972656712,63.546064013721484,,,,
2025-10-07T06:00:00+08:00,25184,25196.75,25122.75,25147.5,25129.530952380952,,,62731,-1.0038152120567645,73.43239040944536,74.43620562150213,58.323780374577154,62.81323004783163,,,,
2025-10-07T10:00:00+08:00,25147.5,25186.75,25139.25,25171.75,25136.192857142858,,,32623,-1.9449818498999605,72.00497830912718,73.94996015902714,60.22526456570622,62.127707033871616,,,,
2025-10-07T14:00:00+08:00,25171.5,25192.25,25128,25189.25,25144.557142857142,,,72893,-1.990306256727692,71.46207733811752,73.45238359484522,61.604381022715486,61.309109896384435,,,,
2025-10-07T18:00:00+08:00,25189.5,25274.75,25170,25241.75,25159.65,,,246939,0.7663964159761747,74.41037911481544,73.64398269883927,65.5173312781919,60.7290658922684,,,,
2025-10-07T22:00:00+08:00,25242,25257.25,24985.25,25015.75,25143.935714285715,,,871819,-12.640121677174719,57.84383060237087,70.48395227954559,44.31078996743797,58.546832066088406,,,,
2025-10-08T02:00:00+08:00,25016,25071.5,24991,25055,25135.138095238097,,,205276,-18.518196859304652,47.33620620541478,65.85440306471943,47.528569821742636,57.493200456842104,,,,
2025-10-08T06:00:00+08:00,25055,25084.75,25027.25,25073,25129.233333333334,,,61331,-20.683370100516527,40.000190439073776,60.6835605395903,49.00275945559956,57.52986650204715,,,,
2025-10-08T10:00:00+08:00,25073.5,25094.5,25057.5,25058.25,25120.416666666668,,,33612,-22.45075328268895,32.62011893622912,55.07087221891807,47.80219261248314,57.429708961423614,,,,
2025-10-08T14:00:00+08:00,25058.75,25111.25,25026.25,25088,25114.835714285713,,,75929,-20.985104367526006,28.839491759510565,49.82459612703657,50.47211770924241,56.952252042369444,,,,
2025-10-08T18:00:00+08:00,25088.5,25183.5,25042.75,25174,25120.611904761903,,,254754,-13.932312418546474,32.40920560385348,46.34151802239995,57.3515160442828,56.90419534493332,,,,
2025-10-08T22:00:00+08:00,25174,25284.25,25172.75,25273.25,25138.80238095238,,,490191,-2.869987861264825,42.75403319581892,45.624021057083745,63.69947648349969,57.064866430289364,,,,
2025-10-09T02:00:00+08:00,25273.5,25364.75,25264.75,25354.5,25166.50238095238,,,231311,8.98335205858119,56.85321113031023,47.86985907172904,67.9586283721087,57.42154954621657,,,,
2025-10-09T06:00:00+08:00,25354.5,25393,25320.75,25331.75,25189.27380952381,,,65616,14.053601504332242,65.43686095214434,51.3832594478121,65.60732240814096,57.27475641730683,,,,
2025-10-09T10:00:00+08:00,25331.25,25364.25,25307.25,25355.5,25214.219047619048,,,49013,17.542040764027902,73.31081040284698,55.76876963881908,66.91114081680345,57.59394792375229,,,,
2025-10-09T14:00:00+08:00,25355.5,25368,25294.25,25320.75,25232.89761904762,,,79814,16.082847100863923,75.87232851489898,59.78948141403506,63.0933306510887,57.93463008636025,,,,
2025-10-09T18:00:00+08:00,25321,25341.5,25250,25279,25244.359523809522,,,275571,11.11568660776787,73.6840896737449,62.56840306597702,58.703289743514276,57.82591759906084,,,,
2025-10-09T22:00:00+08:00,25279.5,25289,25160.75,25215.75,25246.366666666665,,,695845,2.8127725568416153,66.08436876202904,63.27159620518743,52.64894187065811,57.186243373913875,,,,
2025-10-10T02:00:00+08:00,25215.25,25300,25183,25287.5,25257.688095238096,,,233371,1.463299012379565,65.10071997066188,63.63742095828232,58.00836069225163,56.649888332060996,,,,
2025-10-10T06:00:00+08:00,25284.75,25352.75,25284.5,25351.75,25277.140476190478,,,53782,4.060881266865522,68.71352254186422,64.6526412749987,62.18902825757464,57.926905352785056,,,,
2025-10-10T10:00:00+08:00,25351.25,25356.25,25296.25,25333.25,25290.92619047619,,,46466,3.706064824122862,69.28522230515227,65.57915748102941,60.30316554565357,58.83937647592155,,,,
2025-10-10T14:00:00+08:00,25333.5,25354.25,25251.25,25256.5,25291.82857142857,,,96200,-2.206483649117075,62.821052919633075,65.02753656875015,53.025732831158344,59.1267317170329,,,,
2025-10-10T18:00:00+08:00,25256,25388,25253.75,25357.5,25304.45,,,250859,0.05605343923245698,65.09760336779073,65.04154992855827,59.962220549380895,59.99530514109701,,,,
2025-10-10T22:00:00+08:00,25357.25,25371.25,24603.5,24679.25,25223.788095238095,,,1426513,-42.40607244001809,12.033959378535656,54.44003181855375,28.803422634176698,58.44754120716375,,,,
2025-10-11T02:00:00+08:00,24679.75,24718.75,24157.75,24188.25,25081.55238095238,,20560.0125,540945,-98.628306235908,-68.84535097633125,29.78295525957675,20.422495747976242,55.80975404314186,,,,
2025-10-13T06:00:00+08:00,24482,24855.75,24482,24853,25037.338095238094,,20560.0125,227987,-86.54578788031141,-78.39927959081251,8.146508289498893,44.34156824890861,54.42704631209964,,,,
2025-10-13T10:00:00+08:00,24852.5,24855.25,24763.25,24836.75,24994.959523809524,,20560.0125,102596,-75.54713343956507,-86.28740850995746,-10.740275070392379,43.98896899893939,52.71492778544469,,,,
2025-10-13T14:00:00+08:00,24837,24945,24785.25,24846.25,24958.77857142857,,20560.0125,159133,-63.9888995008826,-90.72639944649563,-26.73749994561303,44.271590879269176,51.19094696195385,,,,
2025-10-13T18:00:00+08:00,24846,24893.25,24724.5,24888.25,24932.821428571428,,20560.0125,464778,-50.46591597623068,-89.81989491590139,-39.353978939670704,45.59556877642843,49.66840610192706,,,,
2025-10-13T22:00:00+08:00,24887.25,24958.5,24743.5,24926.75,24916.44761904762,,20560.0125,781054,-36.52870240930078,-85.01485695129668,-48.4861545419959,46.85809727370134,48.508746574970814,,,,
2025-10-14T02:00:00+08:00,24926.25,24965,24882.5,24905,24900.92619047619,,20560.0125,237047,-26.82422718539557,-82.01643852374036,-55.19221133834479,46.19738646014245,47.61546776901569,,,,
2025-10-14T06:00:00+08:00,24905,25044.5,24897.5,25005.75,24902.4,,20560.0125,109772,-12.402673322852579,-70.69555299191052,-58.29287966905794,49.77598167132711,47.41025632620632,,,,
2025-10-14T10:00:00+08:00,25005.25,25021.25,24651.25,24706.25,24865.940476190477,,20560.0125,202095,-21.295299380283986,-84.91200389441292,-63.616704514128934,40.944307021674184,46.19139534973651,,,,
2025-10-14T14:00:00+08:00,24706,24749.5,24586,24639.25,24826.083333333332,,20560.0125,240862,-29.44849245604803,-100.42732008418898,-70.97882762814095,39.24499157591659,44.55253558676093,,,,
2025-10-14T18:00:00+08:00,24638.75,24665.5,24423.25,24575.75,24784.545238095237,,20560.0125,552141,-36.42033851606439,-116.50425077322143,-80.08391225715704,37.63024272947695,42.93304109989117,,,,
2025-10-14T22:00:00+08:00,24575.25,24947.25,24554.5,24900,24793.454761904763,,20560.0125,862452,-17.45795499836015,-101.90635600510723,-84.44840100674708,49.259899254822976,42.66405298729579,,,,
